path:hsa05010	path:hsa04020	9.7614944
path:hsa05010	path:hsa04210	9.2743429
path:hsa05010	path:hsa04310	8.581194
path:hsa00190	path:hsa05010	7.8216378
path:hsa05010	path:hsa04141	7.7798064
path:hsa04020	path:hsa04726	5.7021697
path:hsa04022	path:hsa04020	5.1877985
path:hsa04020	path:hsa04921	5.0963904
path:hsa05200	path:hsa04020	5.0129818
path:hsa04024	path:hsa04020	4.93802
path:hsa05016	path:hsa04020	4.8442568
path:hsa05200	path:hsa04024	4.7592218
path:hsa04020	path:hsa04970	4.7331695
path:hsa04020	path:hsa04210	4.7046285
path:hsa04022	path:hsa04210	4.700647
path:hsa04020	path:hsa04728	4.6207641
path:hsa05200	path:hsa04210	4.5258303
path:hsa04270	path:hsa04020	4.5107678
path:hsa04022	path:hsa04270	4.5067863
path:hsa04020	path:hsa04720	4.457662
path:hsa04010	path:hsa04020	4.4567708
path:hsa04010	path:hsa04022	4.4527893
path:hsa04024	path:hsa04210	4.4508685
path:hsa04020	path:hsa04261	4.4416187
path:hsa04015	path:hsa04020	4.3786923
path:hsa04010	path:hsa04921	4.3613812
path:hsa04014	path:hsa04020	4.3588464
path:hsa05016	path:hsa04210	4.3571053
path:hsa04020	path:hsa04540	4.3172323
path:hsa04210	path:hsa04722	4.2905467
path:hsa05200	path:hsa04010	4.2779726
path:hsa04020	path:hsa04724	4.219555
path:hsa04024	path:hsa04720	4.203902
path:hsa04020	path:hsa04723	4.1694029
path:hsa04210	path:hsa04668	4.1424084
path:hsa04010	path:hsa04713	4.125961
path:hsa04015	path:hsa04024	4.1249323
path:hsa04020	path:hsa04919	4.1052507
path:hsa04728	path:hsa05034	4.0842128
path:hsa04020	path:hsa04725	4.0739221
path:hsa04020	path:hsa04915	4.0595113
path:hsa04020	path:hsa04912	4.0595113
path:hsa04932	path:hsa04210	4.0561066
path:hsa04722	path:hsa04720	4.0435802
path:hsa04010	path:hsa04722	4.042689
path:hsa04020	path:hsa04925	4.0280706
path:hsa04022	path:hsa04925	4.0240891
path:hsa05205	path:hsa04020	4.0038212
path:hsa04020	path:hsa05142	4.0011651
path:hsa04932	path:hsa04668	3.981038
path:hsa04010	path:hsa04210	3.9696193
path:hsa04210	path:hsa05152	3.9662238
path:hsa04020	path:hsa04611	3.9606608
path:hsa04020	path:hsa04730	3.9606608
path:hsa00590	path:hsa04726	3.9542784
path:hsa04020	path:hsa04012	3.9363277
path:hsa04020	path:hsa04660	3.9363277
path:hsa04010	path:hsa05034	3.9202195
path:hsa05200	path:hsa04510	3.9106903
path:hsa04010	path:hsa04668	3.8945507
path:hsa05200	path:hsa04915	3.8807131
path:hsa04020	path:hsa04070	3.8805298
path:hsa04020	path:hsa04924	3.8743264
path:hsa05016	path:hsa04724	3.8720318
path:hsa04022	path:hsa04924	3.8703449
path:hsa04020	path:hsa04971	3.8647004
path:hsa04020	path:hsa04750	3.8464984
path:hsa05200	path:hsa04310	3.8326814
path:hsa04020	path:hsa04933	3.8304297
path:hsa04024	path:hsa04912	3.8057513
path:hsa04020	path:hsa04650	3.7911373
path:hsa04020	path:hsa04662	3.7872312
path:hsa04151	path:hsa04022	3.7832497
path:hsa04020	path:hsa04972	3.7797542
path:hsa04024	path:hsa04925	3.7743106
path:hsa04020	path:hsa04370	3.7683301
path:hsa04020	path:hsa05140	3.7683301
path:hsa04726	path:hsa04976	3.7359102
path:hsa04020	path:hsa04922	3.7350698
path:hsa04210	path:hsa05145	3.7281168
path:hsa04010	path:hsa04720	3.7226528
path:hsa04010	path:hsa05152	3.7183661
path:hsa04210	path:hsa05210	3.7025718
path:hsa05164	path:hsa04210	3.7006383
path:hsa04010	path:hsa04360	3.689725
path:hsa04210	path:hsa05014	3.6879534
path:hsa04020	path:hsa05214	3.6584385
path:hsa04724	path:hsa04728	3.6485391
path:hsa04010	path:hsa04015	3.6436831
path:hsa04020	path:hsa04380	3.6425747
path:hsa04540	path:hsa04080	3.6322685
path:hsa04020	path:hsa04918	3.6265934
path:hsa04728	path:hsa05030	3.6260615
path:hsa04014	path:hsa04720	3.6247284
path:hsa04010	path:hsa04014	3.6238372
path:hsa05161	path:hsa04210	3.6225429
path:hsa04024	path:hsa04924	3.6205664
path:hsa04020	path:hsa04072	3.6087204
path:hsa04151	path:hsa05200	3.608433
path:hsa05200	path:hsa04115	3.6064548
path:hsa00380	path:hsa04726	3.6062797
path:hsa04726	path:hsa04721	3.6062797
path:hsa05200	path:hsa04370	3.5895319
path:hsa04010	path:hsa04540	3.5822231
path:hsa05200	path:hsa04330	3.5803587
path:hsa04020	path:hsa05169	3.5769918
path:hsa04020	path:hsa04666	3.5694279
path:hsa05203	path:hsa04210	3.5559622
path:hsa04020	path:hsa04064	3.5494625
path:hsa04014	path:hsa04015	3.5457587
path:hsa04210	path:hsa04910	3.5381867
path:hsa04151	path:hsa04024	3.5334712
path:hsa04024	path:hsa04972	3.5259942
path:hsa05012	path:hsa04210	3.5236117
path:hsa04210	path:hsa05133	3.5224944
path:hsa05160	path:hsa04210	3.5198556
path:hsa04210	path:hsa05168	3.5178773
path:hsa05205	path:hsa04210	3.5166697
path:hsa04210	path:hsa05142	3.5140136
path:hsa04724	path:hsa04720	3.485437
path:hsa04024	path:hsa04922	3.4813098
path:hsa04010	path:hsa05145	3.4802591
path:hsa04010	path:hsa04916	3.478718
path:hsa04010	path:hsa05210	3.4547141
path:hsa04010	path:hsa05164	3.4527806
path:hsa05160	path:hsa04668	3.444787
path:hsa04010	path:hsa05014	3.4400957
path:hsa04022	path:hsa04923	3.4399072
path:hsa05012	path:hsa04728	3.4397473
path:hsa05016	path:hsa04115	3.4377298
path:hsa04210	path:hsa05134	3.4275996
path:hsa04020	path:hsa04066	3.4203314
path:hsa04020	path:hsa05223	3.4203314
path:hsa04020	path:hsa04911	3.4139094
path:hsa04010	path:hsa04062	3.3897074
path:hsa04020	path:hsa04260	3.381554
path:hsa04270	path:hsa04915	3.3784991
path:hsa04010	path:hsa05161	3.3746852
path:hsa04912	path:hsa04080	3.3745475
path:hsa04010	path:hsa04919	3.3702415
path:hsa04921	path:hsa04110	3.3674002
path:hsa04024	path:hsa04072	3.3549604
path:hsa04010	path:hsa04510	3.3544793
path:hsa04921	path:hsa00590	3.3484991
path:hsa05200	path:hsa04060	3.3446167
path:hsa04010	path:hsa04725	3.3389129
path:hsa04022	path:hsa04744	3.3300155
path:hsa04010	path:hsa04915	3.3245021
path:hsa04010	path:hsa04912	3.3245021
path:hsa04010	path:hsa05203	3.3081045
path:hsa04210	path:hsa04650	3.3039858
path:hsa04151	path:hsa04210	3.3000797
path:hsa05215	path:hsa04210	3.3000797
path:hsa04210	path:hsa04115	3.2981015
path:hsa04210	path:hsa05416	3.2981015
path:hsa04010	path:hsa04910	3.290329
path:hsa05200	path:hsa04110	3.2839916
path:hsa05200	path:hsa04340	3.2839916
path:hsa04010	path:hsa04310	3.2764704
path:hsa04510	path:hsa04015	3.2764008
path:hsa04010	path:hsa05133	3.2746367
path:hsa04728	path:hsa05031	3.2725603
path:hsa04010	path:hsa05160	3.2719979
path:hsa04010	path:hsa05205	3.268812
path:hsa04310	path:hsa04360	3.2444338
path:hsa05200	path:hsa04150	3.2415332
path:hsa05200	path:hsa04066	3.2415332
path:hsa05200	path:hsa04350	3.2415332
path:hsa05200	path:hsa04520	3.2415332
path:hsa04024	path:hsa04740	3.2367621
path:hsa04151	path:hsa04668	3.2250111
path:hsa04620	path:hsa04210	3.2200508
path:hsa04728	path:hsa04917	3.2162153
path:hsa04024	path:hsa04340	3.2090298
path:hsa04724	path:hsa05014	3.2028799
path:hsa04010	path:hsa04012	3.2013185
path:hsa04010	path:hsa04660	3.2013185
path:hsa04931	path:hsa04668	3.201314
path:hsa04723	path:hsa04724	3.1971779
path:hsa04024	path:hsa04923	3.1901287
path:hsa04810	path:hsa04722	3.1553461
path:hsa04015	path:hsa04611	3.1475731
path:hsa04010	path:hsa04070	3.1455206
path:hsa04151	path:hsa04932	3.1387093
path:hsa04210	path:hsa05222	3.1375199
path:hsa04010	path:hsa04114	3.1361132
path:hsa04024	path:hsa04260	3.127794
path:hsa04015	path:hsa04660	3.12324
path:hsa04010	path:hsa04750	3.1114892
path:hsa04210	path:hsa05020	3.1061782
path:hsa04014	path:hsa04660	3.1033941
path:hsa05170	path:hsa04020	3.09589
path:hsa04020	path:hsa04926	3.09589
path:hsa04020	path:hsa04927	3.09589
path:hsa04020	path:hsa04934	3.09589
path:hsa04020	path:hsa05225	3.09589
path:hsa04020	path:hsa04218	3.09589
path:hsa04020	path:hsa04659	3.09589
path:hsa04020	path:hsa04371	3.09589
path:hsa04020	path:hsa04658	3.09589
path:hsa04020	path:hsa04928	3.09589
path:hsa04020	path:hsa04742	3.09589
path:hsa04010	path:hsa04933	3.0954205
path:hsa04714	path:hsa04022	3.0919085
path:hsa05169	path:hsa04210	3.0898403
path:hsa04210	path:hsa05162	3.0898403
path:hsa04210	path:hsa05120	3.089803
path:hsa05166	path:hsa04210	3.0812121
path:hsa04210	path:hsa04064	3.062311
path:hsa04010	path:hsa04650	3.0561281
path:hsa04151	path:hsa04010	3.052222
path:hsa04010	path:hsa05215	3.052222
path:hsa04010	path:hsa04550	3.052222
path:hsa04010	path:hsa05213	3.052222
path:hsa04010	path:hsa04662	3.052222
path:hsa04010	path:hsa04917	3.052222
path:hsa04010	path:hsa04115	3.0502438
path:hsa05200	path:hsa04630	3.0394678
path:hsa04151	path:hsa04261	3.0370699
path:hsa04310	path:hsa04916	3.0334268
path:hsa04010	path:hsa04370	3.0333209
path:hsa04010	path:hsa05140	3.0333209
path:hsa04728	path:hsa05033	3.0295146
path:hsa04210	path:hsa05146	3.0188368
path:hsa04310	path:hsa05210	3.0094229
path:hsa05166	path:hsa04668	3.0061435
path:hsa04540	path:hsa04070	3.0059821
path:hsa04510	path:hsa04919	3.0029592
path:hsa04724	path:hsa04730	2.9884358
path:hsa05210	path:hsa05206	2.9879828
path:hsa04668	path:hsa04064	2.9872424
path:hsa04010	path:hsa04071	2.979285
path:hsa05203	path:hsa04062	2.9760503
path:hsa04210	path:hsa04110	2.9756383
path:hsa04151	path:hsa04015	2.9741435
path:hsa04010	path:hsa04620	2.9721931
path:hsa04010	path:hsa04621	2.9721931
path:hsa04024	path:hsa04976	2.9717605
path:hsa04620	path:hsa05152	2.9687976
path:hsa04621	path:hsa05152	2.9687976
path:hsa05161	path:hsa05203	2.9610281
path:hsa04151	path:hsa04014	2.9542976
path:hsa04012	path:hsa05210	2.934271
path:hsa04210	path:hsa04068	2.9331799
path:hsa04210	path:hsa05212	2.9331799
path:hsa04210	path:hsa05221	2.9331799
path:hsa04210	path:hsa05220	2.9331799
path:hsa04210	path:hsa04350	2.9331799
path:hsa04210	path:hsa04930	2.9331799
path:hsa04310	path:hsa04919	2.9249503
path:hsa05160	path:hsa05161	2.9249215
path:hsa04010	path:hsa05214	2.9234293
path:hsa05200	path:hsa04512	2.9170918
path:hsa05200	path:hsa03320	2.9170918
path:hsa04510	path:hsa04310	2.9091881
path:hsa04010	path:hsa04380	2.9075655
path:hsa00190	path:hsa05016	2.9044002
path:hsa04510	path:hsa05205	2.9015297
path:hsa04210	path:hsa04622	2.8956094
path:hsa04010	path:hsa04072	2.8737112
path:hsa05160	path:hsa05203	2.8583408
path:hsa04010	path:hsa05132	2.8431891
path:hsa04714	path:hsa04024	2.84213
path:hsa04024	path:hsa04926	2.84213
path:hsa04024	path:hsa04927	2.84213
path:hsa04024	path:hsa04934	2.84213
path:hsa04024	path:hsa00071	2.84213
path:hsa04024	path:hsa04928	2.84213
path:hsa04024	path:hsa01522	2.84213
path:hsa04010	path:hsa05169	2.8419826
path:hsa04010	path:hsa05120	2.8419453
path:hsa04010	path:hsa04810	2.8344187
path:hsa04010	path:hsa05211	2.8344187
path:hsa04010	path:hsa05166	2.8333544
path:hsa04310	path:hsa05205	2.8235208
path:hsa04810	path:hsa04360	2.8023821
path:hsa04210	path:hsa05143	2.7971274
path:hsa05032	path:hsa04728	2.7928277
path:hsa04151	path:hsa05210	2.7851745
path:hsa05210	path:hsa04115	2.7831963
path:hsa05164	path:hsa05416	2.7812628
path:hsa04510	path:hsa04070	2.7782383
path:hsa04014	path:hsa04072	2.7757868
path:hsa04932	path:hsa04930	2.7718095
path:hsa04115	path:hsa05014	2.7685779
path:hsa04970	path:hsa04973	2.76691
path:hsa04713	path:hsa04710	2.7650802
path:hsa04270	path:hsa00590	2.7628765
path:hsa04060	path:hsa04360	2.7563691
path:hsa04015	path:hsa04810	2.7563402
path:hsa05016	path:hsa03022	2.7483668
path:hsa05016	path:hsa03020	2.7483668
path:hsa04014	path:hsa04810	2.7364943
path:hsa04630	path:hsa04210	2.7311145
path:hsa04620	path:hsa05145	2.7306906
path:hsa04010	path:hsa04110	2.7277806
path:hsa04210	path:hsa04141	2.7229405
path:hsa04151	path:hsa04062	2.7201678
path:hsa04910	path:hsa04070	2.714088
path:hsa04151	path:hsa05161	2.7051456
path:hsa04620	path:hsa05164	2.7032121
path:hsa05164	path:hsa04621	2.7032121
path:hsa05161	path:hsa04115	2.7031674
path:hsa04932	path:hsa04920	2.7020384
path:hsa04151	path:hsa04919	2.7007019
path:hsa04919	path:hsa04115	2.6987237
path:hsa05142	path:hsa04070	2.6899149
path:hsa04010	path:hsa04150	2.6853222
path:hsa04010	path:hsa04914	2.6853222
path:hsa04010	path:hsa04066	2.6853222
path:hsa04010	path:hsa05218	2.6853222
path:hsa04010	path:hsa04068	2.6853222
path:hsa04010	path:hsa05231	2.6853222
path:hsa04010	path:hsa04664	2.6853222
path:hsa04010	path:hsa05212	2.6853222
path:hsa04010	path:hsa05221	2.6853222
path:hsa04010	path:hsa05223	2.6853222
path:hsa04010	path:hsa05220	2.6853222
path:hsa04010	path:hsa05230	2.6853222
path:hsa04010	path:hsa05131	2.6853222
path:hsa04010	path:hsa04350	2.6853222
path:hsa04010	path:hsa04520	2.6853222
path:hsa04010	path:hsa05219	2.6853222
path:hsa04010	path:hsa05216	2.6853222
path:hsa04151	path:hsa04510	2.6849397
path:hsa04722	path:hsa04120	2.6818082
path:hsa04919	path:hsa04330	2.6726276
path:hsa04510	path:hsa04370	2.6660386
path:hsa04151	path:hsa04915	2.6549625
path:hsa04915	path:hsa04917	2.6549625
path:hsa04010	path:hsa04622	2.6477517
path:hsa04151	path:hsa05203	2.6385649
path:hsa05203	path:hsa04662	2.6385649
path:hsa04970	path:hsa04530	2.6372795
path:hsa05203	path:hsa04115	2.6365867
path:hsa04261	path:hsa04260	2.6313927
path:hsa04724	path:hsa05033	2.6283055
path:hsa05161	path:hsa04620	2.6251167
path:hsa04151	path:hsa04910	2.6207894
path:hsa01100	path:hsa00590	2.6175828
path:hsa04010	path:hsa04920	2.6155511
path:hsa05165	path:hsa04210	2.6087385
path:hsa05163	path:hsa04210	2.6087385
path:hsa05167	path:hsa04210	2.6087385
path:hsa05170	path:hsa04210	2.6087385
path:hsa04210	path:hsa01521	2.6087385
path:hsa04210	path:hsa05418	2.6087385
path:hsa04210	path:hsa01522	2.6087385
path:hsa04210	path:hsa01524	2.6087385
path:hsa04210	path:hsa04657	2.6087385
path:hsa04210	path:hsa05332	2.6087385
path:hsa04210	path:hsa04217	2.6087385
path:hsa04210	path:hsa05320	2.6087385
path:hsa04210	path:hsa04215	2.6087385
path:hsa04210	path:hsa05330	2.6087385
path:hsa04210	path:hsa05130	2.6087385
path:hsa04210	path:hsa05144	2.6087385
path:hsa04210	path:hsa04940	2.6087385
path:hsa04015	path:hsa04520	2.6072437
path:hsa04310	path:hsa04550	2.6069308
path:hsa04310	path:hsa05213	2.6069308
path:hsa04310	path:hsa04115	2.6049526
path:hsa01100	path:hsa00562	2.603433
path:hsa00190	path:hsa04932	2.6034015
path:hsa04151	path:hsa05205	2.5992724
path:hsa04910	path:hsa04931	2.5970923
path:hsa04014	path:hsa05223	2.5873978
path:hsa05215	path:hsa05206	2.5854907
path:hsa05205	path:hsa04370	2.5803713
path:hsa04910	path:hsa04922	2.568628
path:hsa01100	path:hsa00230	2.5653657
path:hsa04932	path:hsa04141	2.5615701
path:hsa04151	path:hsa04611	2.556112
path:hsa04919	path:hsa04918	2.5400641
path:hsa05163	path:hsa04668	2.5336699
path:hsa05167	path:hsa04668	2.5336699
path:hsa05170	path:hsa04668	2.5336699
path:hsa04668	path:hsa04217	2.5336699
path:hsa04668	path:hsa04120	2.5336699
path:hsa04151	path:hsa04012	2.5317789
path:hsa04151	path:hsa04660	2.5317789
path:hsa04012	path:hsa05213	2.5317789
path:hsa04660	path:hsa05416	2.5298007
path:hsa04270	path:hsa04614	2.5264686
path:hsa04620	path:hsa05133	2.5250682
path:hsa04728	path:hsa00350	2.5248741
path:hsa04728	path:hsa04721	2.5248741
path:hsa05160	path:hsa04620	2.5224294
path:hsa04510	path:hsa05222	2.5223799
path:hsa01100	path:hsa00564	2.5210724
path:hsa04620	path:hsa05168	2.5204511
path:hsa04620	path:hsa05142	2.5165874
path:hsa04810	path:hsa04062	2.5023645
path:hsa04010	path:hsa04630	2.4832568
path:hsa04810	path:hsa04919	2.4828986
path:hsa04630	path:hsa05152	2.4798613
path:hsa04151	path:hsa04070	2.475981
path:hsa00590	path:hsa05145	2.467377
path:hsa05161	path:hsa04064	2.4673769
path:hsa04510	path:hsa04810	2.4671364
path:hsa01100	path:hsa00514	2.4647545
path:hsa04110	path:hsa05210	2.4607331
path:hsa05214	path:hsa05206	2.456698
path:hsa04060	path:hsa04062	2.4563515
path:hsa01100	path:hsa00920	2.4503669
path:hsa04932	path:hsa05225	2.4473681
path:hsa04932	path:hsa03320	2.4473681
path:hsa05218	path:hsa04916	2.4422786
path:hsa04620	path:hsa05134	2.4301734
path:hsa05203	path:hsa05169	2.4283255
path:hsa04151	path:hsa04933	2.4258809
path:hsa00190	path:hsa01100	2.4256175
path:hsa05222	path:hsa05206	2.4229309
path:hsa04810	path:hsa05203	2.4207616
path:hsa05203	path:hsa05166	2.4196973
path:hsa04150	path:hsa05210	2.4182747
path:hsa05210	path:hsa04350	2.4182747
path:hsa01100	path:hsa00512	2.4150441
path:hsa04270	path:hsa04926	2.4148778
path:hsa04270	path:hsa04371	2.4148778
path:hsa04270	path:hsa05418	2.4148778
path:hsa05012	path:hsa05020	2.4123129
path:hsa04510	path:hsa05146	2.4036968
path:hsa04012	path:hsa05214	2.4029862
path:hsa05203	path:hsa04064	2.4007962
path:hsa04925	path:hsa04960	2.3862526
path:hsa04151	path:hsa05215	2.3826824
path:hsa04151	path:hsa04550	2.3826824
path:hsa04151	path:hsa05213	2.3826824
path:hsa04151	path:hsa04662	2.3826824
